0.9940060506,0.0261823030,0.1061435746,-6.0254179574,-0.1082488187,0.0998127903,0.9891003994,6.9741555689,0.0153024400,-0.9946616982,0.1020487209,-0.1958160157,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9970895782,0.0140460961,0.0749338386,-6.0173018631,-0.0759738233,0.1011688244,0.9919641360,7.4576748999,0.0063522553,-0.9947701122,0.1019415160,-0.2093309416,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9973285177,0.0172704072,0.0709757758,-6.0279861144,-0.0723680464,0.1014613788,0.9922038372,7.5508735134,0.0099344642,-0.9946895604,0.1024401521,-0.2115295363,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9984958400,0.0113449620,0.0536409304,-6.0350363438,-0.0545462763,0.1065803025,0.9928068004,7.8780360966,0.0055462889,-0.9942393731,0.1070388141,-0.2380445700,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9995237600,0.0042451305,0.0305652100,-6.0592759027,-0.0308445249,0.1075262901,0.9937236599,8.2166778872,0.0009319230,-0.9941931783,0.1076060208,-0.2453174703,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9996882676,0.0029167243,0.0247963759,-6.0969474735,-0.0249661421,0.1070941718,0.9939353752,8.7502806506,0.0002434881,-0.9942446032,0.1071336064,-0.2706661422,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9991810543,0.0073103771,0.0397967234,-6.1157342990,-0.0403416091,0.1039835234,0.9937605252,8.9500597744,0.0031265606,-0.9945521531,0.1041932789,-0.2745424825,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9981002109,0.0089886471,0.0609522210,-6.1121457401,-0.0615689219,0.1087694290,0.9921584950,9.4120526536,0.0022884243,-0.9940263656,0.1091162114,-0.2978090613,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9971354535,0.0089197726,0.0751087548,-6.1140619904,-0.0756331444,0.1081659218,0.9912516133,9.6569122091,0.0007175313,-0.9940928382,0.1085307059,-0.3044100483,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9958801546,0.0129904585,0.0897438887,-6.1053769447,-0.0906243678,0.1081683278,0.9899933519,9.9817662628,0.0031530212,-0.9940477156,0.1088999431,-0.3167470358,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9941850019,0.0110352820,0.1071186473,-6.0954305837,-0.1076838817,0.1074498992,0.9883616245,10.3253721146,-0.0006030386,-0.9941492553,0.1080134002,-0.3283822617,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9875154758,0.0279033199,0.1550309319,-6.0307656441,-0.1570781206,0.1006009832,0.9824489331,11.0073473597,0.0118173227,-0.9945354930,0.1037280289,-0.3696550392,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9892511671,0.0267958948,0.1437501599,-6.0132918847,-0.1456558617,0.0938240119,0.9848763500,11.3243733836,0.0129034264,-0.9952281320,0.0967184925,-0.3662550367,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9916666292,0.0210615081,0.1270972441,-6.0009607605,-0.1284774511,0.0886896007,0.9877386797,11.6129395194,0.0095310624,-0.9958366169,0.0906564462,-0.3995132575,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9923850804,0.0184240664,0.1217883654,-5.9977357741,-0.1229369705,0.0868329581,0.9886083849,11.7907723147,0.0076389425,-0.9960525042,0.0884367310,-0.4096664463,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9925158612,0.0180651436,0.1207721652,-5.9967495115,-0.1218904322,0.0865004103,0.9887671119,12.0001283016,0.0074153780,-0.9960880130,0.0880549974,-0.4139603331,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9932919944,0.0116325479,0.1150465022,-5.9716481191,-0.1156292876,0.0918415262,0.9890374118,12.4412235139,0.0009389787,-0.9957056884,0.0925705160,-0.4400271796,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9957199120,0.0111353909,0.0917488960,-5.9461407905,-0.0922997335,0.0687286871,0.9933564953,13.1746166003,0.0047556317,-0.9975732407,0.0694623159,-0.5039905637,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9957068658,0.0076912560,0.0922425168,-5.9933535484,-0.0925615394,0.0779351289,0.9926522438,13.3156803961,0.0004458101,-0.9969287639,0.0783124574,-0.5054097683,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9914809292,0.0206198579,0.1286094414,-5.9877964952,-0.1301819633,0.1245137596,0.9836406763,13.4922264134,0.0042688859,-0.9920036014,0.1261373517,-0.4904480239,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9871320229,0.0321839390,0.1566351287,-5.9666967656,-0.1597292709,0.1522359311,0.9753516193,13.6792679330,0.0075451624,-0.9878200319,0.1554176797,-0.5120310121,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9875901600,0.0246659023,0.1551040590,-5.9295081872,-0.1570474306,0.1467094105,0.9766332236,13.9001129014,0.0013343146,-0.9888720555,0.1487624868,-0.4976079321,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9876182163,0.0241679594,0.1550037696,-5.9395536051,-0.1568712614,0.1440145480,0.9770625452,13.9069660343,0.0012908101,-0.9892804050,0.1460226493,-0.4882911176,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9875646852,0.0263175800,0.1549947659,-5.9323037093,-0.1571651197,0.1408856688,0.9774714080,14.0469684649,0.0038881407,-0.9896760143,0.1432699168,-0.4945404494,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9842351941,0.0351717180,0.1733321465,-5.9253979793,-0.1765662312,0.1384964413,0.9744963323,14.2497192036,0.0102688248,-0.9897381906,0.1425232095,-0.4949663120,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9864758817,0.0316275152,0.1608261023,-5.8811139123,-0.1635872148,0.1287674166,0.9780890428,14.6087750602,0.0102253644,-0.9911703449,0.1321998079,-0.5015336069,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9921083690,0.0222306502,0.1233968487,-5.8723658913,-0.1251155723,0.1112410563,0.9858861602,15.0970890529,0.0081900946,-0.9935447778,0.1131445835,-0.5165719368,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9935962514,0.0223621214,0.1107538929,-5.8650237493,-0.1125640443,0.1109841313,0.9874268877,15.4295709189,0.0097890354,-0.9935705602,0.1127905876,-0.5366921927,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9953889908,0.0184904493,0.0941215184,-5.8612384919,-0.0955790441,0.1084658846,0.9894947186,15.8757682214,0.0080872282,-0.9939281942,0.1097330469,-0.5579302266,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9958681556,0.0180933118,0.0889901612,-5.8666352445,-0.0904626968,0.1119262226,0.9895903300,15.9888018279,0.0079446338,-0.9935517867,0.1131005306,-0.5593910854,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9982206307,0.0105428820,0.0586891823,-5.8933122411,-0.0595169242,0.1159483378,0.9914704830,16.3799443394,0.0036480432,-0.9931992905,0.1163695028,-0.5635617169,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9982664822,0.0127219699,0.0574646147,-5.9012093172,-0.0585387577,0.1133770569,0.9918260214,16.4949394563,0.0061028119,-0.9934705806,0.1139252440,-0.5682427812,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9982665549,0.0154903887,0.0567796911,-5.9095082805,-0.0581471729,0.1104316860,0.9921813085,16.6098820173,0.0090989971,-0.9937629952,0.1111409811,-0.5728401071,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9980804592,0.0108103897,0.0609797699,-5.9037395846,-0.0617756880,0.1041892846,0.9926370723,17.1671335734,0.0043773550,-0.9944987322,0.1046571083,-0.6047720316,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9964941462,0.0164158255,0.0820361943,-5.9126831193,-0.0833433764,0.1092153978,0.9905179849,17.6017757498,0.0073005548,-0.9938825472,0.1102006549,-0.6189400674,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9895432306,0.0203798639,0.1427895514,-5.8684351807,-0.1441626126,0.1080423759,0.9836381378,18.0528864891,0.0046190890,-0.9939373754,0.1098506161,-0.6435091805,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9787186010,0.0256321094,0.2035998404,-5.8229298187,-0.2051817645,0.1066854093,0.9728919092,18.3154030281,0.0032161395,-0.9939623828,0.1096742360,-0.6461478993,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9729897375,0.0304969272,0.2288250602,-5.8117324871,-0.2307953555,0.1072676395,0.9670714334,18.4006078666,0.0049471830,-0.9937623413,0.1114088616,-0.6398793206,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9454187664,0.0420610992,0.3231318928,-5.6834023052,-0.3257833690,0.1008003072,0.9400555806,18.8185925891,0.0069679769,-0.9940171840,0.1090013087,-0.6743348842,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.8801929390,0.0642580348,0.4702459942,-5.5469797319,-0.4744341507,0.0916952134,0.8755022698,19.0437716242,0.0131387485,-0.9937116749,0.1111956856,-0.6640340405,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.8192195329,0.0835638596,0.5673591792,-5.4445862183,-0.5730473620,0.0808579413,0.8155235829,19.1784938621,0.0222728030,-0.9932165296,0.1141264542,-0.6604340904,0.0000000000,0.0000000000,0.0000000000,1.0000000000
